ds,y,nhits_h1,nhits_h2,nhits_h3,vol_garch,macd,rsi,precio_min_ventana,precio_max_ventana,dias_desde_refit,copper_ret_1d,copper_mom_5d,y_next,ds_salida,ds_reloj
2020-12-09,744.4000244140625,746.8316,748.2137,749.78516,0.0064470273600392,-1.7164425753819668,37.81822862856375,743.4000244140625,803.5999755859375,1,-0.00414142427707529,0.007497123233670974,742.7000122070312,2020-12-10,2020-12-08
2020-12-10,742.7000122070312,748.2137,749.78516,754.0047,0.0062748905580876,-1.757805773214118,35.66309498287079,742.7000122070312,803.5999755859375,2,0.0039988454471531765,0.009496400942806571,734.2999877929688,2020-12-11,2020-12-09
2020-12-11,734.2999877929688,749.78516,754.0047,754.6117,0.0067827876622904,-2.184723256182009,25.168929019912696,734.2999877929688,803.5999755859375,3,0.01765956801103442,0.02630060449627686,733.7999877929688,2020-12-14,2020-12-10
2020-12-14,733.7999877929688,754.0047,754.6117,753.2313,0.0065687955086174,-2.321778447307325,10.400011718735698,733.7999877929688,803.5999755859375,4,-0.013108925112561077,0.002845757153371549,734.9000244140625,2020-12-15,2020-12-11
2020-12-15,734.9000244140625,754.6117,753.2313,754.28015,0.0063696461982865,-2.1625665079698493,12.35302213419341,733.7999877929688,803.5999755859375,5,-0.0005676568532849705,0.0038477910283128596,735.7000122070312,2020-12-16,2020-12-14
2020-12-16,735.7000122070312,731.3832,729.5845,729.5443,0.006173306690791,-1.8402257125802235,16.588851684739524,733.7999877929688,803.5999755859375,1,0.004532594732826386,0.012593059330743893,733.7000122070312,2020-12-17,2020-12-15
2020-12-17,733.7000122070312,729.5845,729.5443,729.5199,0.006025961950951,-1.6070309807122287,12.93309539516342,733.7000122070312,803.5999755859375,2,0.004512075897879891,0.013112886307093197,721.4000244140625,2020-12-18,2020-12-16
2020-12-18,721.4000244140625,729.5443,729.5199,728.7627,0.0073426603502038,-2.095594137217532,6.015059159344176,721.4000244140625,803.5999755859375,3,0.012026430542292521,0.00742192617644431,724.7999877929688,2020-12-21,2020-12-17
2020-12-21,724.7999877929688,729.5199,728.7627,728.77997,0.0072036087601296,-2.0042193786308538,13.252966272552683,721.4000244140625,803.5999755859375,4,0.008719203163225152,0.029653818787127317,725.0999755859375,2020-12-22,2020-12-18
2020-12-22,725.0999755859375,728.7627,728.77997,730.21643,0.0069712712715097,-1.7474059643741295,14.315291221565433,721.4000244140625,803.5999755859375,5,-0.015413769301266707,0.014480374434948994,722.2000122070312,2020-12-23,2020-12-21
2020-12-23,722.2000122070312,728.1321,726.4715,728.0879,0.0068341262236305,-1.6005921058252088,14.649630354354445,721.4000244140625,803.5999755859375,1,-0.015512951902100029,-0.005652973075548363,713.5999755859375,2020-12-24,2020-12-22
2020-12-24,713.5999755859375,726.4715,728.0879,729.42487,0.007333667467197,-1.8905373475422795,13.717641005977327,713.5999755859375,803.5999755859375,2,0.00961822368998747,-0.0005627054297451403,714.2999877929688,2020-12-25,2020-12-23
2020-12-25,714.2999877929688,728.0879,729.42487,728.1265,0.0070994625595937,-1.841219016560922,17.155705824243512,713.5999755859375,803.5999755859375,3,0.002249690773362123,-0.010286333630522511,711.5,2020-12-29,2020-12-24
2020-12-29,711.5,728.1265,729.1584,729.2239,0.0067359474265402,-1.4835942241691529,13.846127017513735,711.5,803.5999755859375,5,0.0028050483012747717,-0.016122378874030886,714.9000244140625,2020-12-30,2020-12-28
2020-12-30,714.9000244140625,713.5517,715.41504,717.121,0.00663302903324,-1.0033425809196483,20.55086800504316,711.5,803.5999755859375,1,-0.004773267568748166,-0.005597531817169981,711.0,2020-12-31,2020-12-29
2020-12-31,711.0,715.41504,717.121,718.321,0.0065867165130713,-0.7977892345608293,22.71664972834361,711.0,803.5999755859375,2,-0.0028184884850533864,0.007106337739378394,710.0,2021-01-01,2020-12-30
2021-01-01,710.0,717.121,718.321,717.7492,0.0063911229603222,-0.588295798818324,22.45372561596747,710.0,803.5999755859375,3,-0.00821884864248363,-0.010698228131136536,703.7999877929688,2021-01-05,2020-12-31
2021-01-05,703.7999877929688,717.7492,717.51605,717.7709,0.0064289490221221,-0.4293995883290051,16.421026932565795,703.7999877929688,803.5999755859375,5,0.011037337127536937,-0.001966283594082451,695.4000244140625,2021-01-06,2021-01-04
2021-01-06,695.4000244140625,703.6903,702.5854,702.2522,0.0069827078021149,-0.9044672155138632,14.471230227257024,695.4000244140625,803.5999755859375,1,0.024328744190622302,0.019747937462204476,696.0,2021-01-07,2021-01-05
2021-01-07,696.0,702.5854,702.2522,699.7169,0.0067620845469237,-1.008759623370441,19.905149521842503,695.4000244140625,803.5999755859375,2,0.0026061400085380447,0.027300907064262823,712.2999877929688,2021-01-08,2021-01-06
2021-01-08,712.2999877929688,702.2522,699.7169,698.7957,0.0088916016231609,0.1290471416873604,38.6569822698885,695.4000244140625,793.0,3,0.01238864164946358,0.0430425952323417,703.3304443359375,2021-01-11,2021-01-07
2021-01-11,703.3304443359375,699.7169,698.7957,697.15344,0.0092334516881425,0.3727953194253217,32.93108728943339,695.4000244140625,787.0999755859375,4,-0.0059709326787447245,0.04538990462171073,719.0,2021-01-12,2021-01-08
2021-01-12,719.0,698.7957,697.15344,695.62756,0.0106458280808633,1.6149472817109096,47.9095578449096,695.4000244140625,785.5,5,-0.030261423589353787,0.003095952171877183,724.5,2021-01-13,2021-01-11
2021-01-13,724.5,712.8353,715.22406,718.6478,0.0104644758289665,2.7650856593641144,57.42113285450946,695.4000244140625,782.5,1,0.011438296923926266,-0.00975142121178066,737.2999877929688,2021-01-14,2021-01-12
2021-01-14,737.2999877929688,715.22406,718.6478,717.738,0.0111091799800802,4.256825527806733,63.44415015069869,695.4000244140625,778.2999877929688,2,0.003323205417966472,-0.009041093563939735,726.0,2021-01-15,2021-01-13
2021-01-15,726.0,718.6478,717.738,716.8505,0.0115009121945509,4.336768817466117,56.04095773948372,695.4000244140625,775.2000122070312,3,0.014001568268525182,-0.007441459866258496,723.4689331054688,2021-01-18,2021-01-14
2021-01-18,723.4689331054688,717.738,716.8505,715.1017,0.0111386046607988,4.07736227581208,56.19701618943184,695.4000244140625,774.7999877929688,4,-0.017879738594029113,-0.0191915432830798,733.5,2021-01-19,2021-01-15
2021-01-19,733.5,716.8505,715.1017,718.27704,0.0113439640898921,4.411249251342703,59.01151374931395,695.4000244140625,773.4000244140625,5,0.0,0.010942770909641162,736.7999877929688,2021-01-20,2021-01-18
2021-01-20,736.7999877929688,737.8615,740.537,741.11896,0.0110084397155313,4.659882329878457,62.57295434846882,695.4000244140625,773.4000244140625,1,0.009117342638361609,0.008599139735508151,721.5999755859375,2021-01-21,2021-01-19
2021-01-21,721.5999755859375,740.537,741.11896,739.6551,0.0120049248637412,3.650798565542869,54.965694189698326,695.4000244140625,773.4000244140625,2,0.0031578581146133864,0.0084323843742432,716.9000244140625,2021-01-22,2021-01-20
2021-01-22,716.9000244140625,741.11896,739.6551,738.9575,0.0117189206916633,2.568068545273273,52.83949054440858,695.4000244140625,773.4000244140625,3,0.0021908531376899996,-0.0034078647061656746,727.0999755859375,2021-01-25,2021-01-21
2021-01-25,727.0999755859375,739.6551,738.9575,737.41376,0.0119041811671262,2.440960786346212,59.28278691514336,695.4000244140625,773.4000244140625,4,-0.005486224494399296,0.009020269020598558,732.5,2021-01-26,2021-01-22
2021-01-26,732.5,738.9575,737.41376,732.3747,0.0116481378934486,2.6075981905404,65.14271137156973,695.4000244140625,773.4000244140625,5,0.0013744131974424212,0.010408033257109529,732.7000122070312,2021-01-27,2021-01-25
2021-01-27,732.7000122070312,730.0319,727.69086,727.15015,0.0112436747427768,2.611818089491282,65.02853029610023,695.4000244140625,773.4000244140625,1,-0.0034395156780045112,-0.0022001917446712693,738.2000122070312,2021-01-28,2021-01-26
2021-01-28,738.2000122070312,727.69086,727.15015,728.4311,0.0110272452220862,2.8462966060964296,61.63511113987051,695.4000244140625,773.4000244140625,2,-0.015695844799481936,-0.020836182154799314,735.5,2021-01-29,2021-01-27
2021-01-29,735.5,727.15015,728.4311,731.22577,0.0106964469502188,2.6830121040577173,65.31422481372448,695.4000244140625,773.4000244140625,3,0.0032147296487249717,-0.019833125906013445,734.2999877929688,2021-02-01,2021-01-28
2021-02-01,734.2999877929688,728.4311,731.22577,729.7439,0.0103420625946966,2.368588459718893,58.4472380808603,695.4000244140625,773.4000244140625,4,-0.0026549381584333254,-0.017054060519955155,733.2999877929688,2021-02-02,2021-01-29
2021-02-02,733.2999877929688,731.22577,729.7439,729.70966,0.0099987205183641,1.9832821556065716,55.11258183272685,695.4000244140625,773.4000244140625,5,-0.0032232896853065453,-0.021562980619232078,732.2000122070312,2021-02-03,2021-02-01
2021-02-03,732.2000122070312,735.9487,731.201,729.074,0.0096701736363989,1.5628458571810009,46.570848394711525,695.4000244140625,773.4000244140625,1,-0.006477983976974251,-0.0245314184492475,735.2000122070312,2021-02-05,2021-02-02
2021-02-05,735.2000122070312,729.074,721.73065,718.13873,0.0090884822991994,1.104309545786053,59.23256207176153,695.4000244140625,773.4000244140625,3,0.007600304097534089,-0.001539991069400266,738.5,2021-02-08,2021-02-04
2021-02-08,738.5,721.73065,718.13873,718.3831,0.0088562342217325,1.1777539968837472,54.40141412621829,695.4000244140625,773.4000244140625,4,0.020264386695531118,0.01562935951506085,735.0,2021-02-09,2021-02-05
2021-02-09,735.0,718.13873,718.3831,718.04065,0.0086556401636551,0.9223979167716344,48.4210616487862,695.4000244140625,773.4000244140625,5,0.010932047306130873,0.029522872605347687,734.2000122070312,2021-02-10,2021-02-08
2021-02-10,734.2000122070312,725.93384,721.5626,724.1158,0.0083708470898838,0.6445483611951355,64.78880504099823,695.4000244140625,773.4000244140625,1,0.014705183351721931,0.048147098773228536,724.5999755859375,2021-02-11,2021-02-09
2021-02-11,724.5999755859375,721.5626,724.1158,729.62573,0.0088212902961357,-0.1959019499897172,58.105211759868425,695.4000244140625,773.4000244140625,2,0.013831859146124684,0.06965244782917844,725.7999877929688,2021-02-12,2021-02-10
2021-02-12,725.7999877929688,724.1158,729.62573,732.7828,0.0085344359304747,-0.6552413358127973,48.3117068414753,695.4000244140625,773.4000244140625,3,0.000528153994474969,0.06211439171036102,721.2999877929688,2021-02-15,2021-02-11
2021-02-15,721.2999877929688,729.62573,732.7828,730.5015,0.0084176254070522,-1.2138964825764738,35.106381251836325,695.4000244140625,773.4000244140625,4,0.0038211104503456115,0.044792555522243364,718.7999877929688,2021-02-16,2021-02-12
2021-02-16,718.7999877929688,732.7828,730.5015,723.7707,0.0081906406921953,-1.675113155039322,32.58143369811633,695.4000244140625,773.2999877929688,5,0.0,0.03343303840023268,718.0999755859375,2021-02-17,2021-02-15
2021-02-17,718.0999755859375,722.0011,722.6095,723.2256,0.0079196325410819,-1.932390601843891,21.367499074040268,695.4000244140625,768.2000122070312,1,0.012026289584637934,0.030668285967424096,712.7000122070312,2021-02-18,2021-02-16
2021-02-18,712.7000122070312,722.6095,723.2256,719.4328,0.0079205763825953,-2.343891578855015,19.841276248758703,695.4000244140625,768.2000122070312,2,-0.0031233976197787097,0.01334035541278491,710.5,2021-02-19,2021-02-17
2021-02-19,710.5,723.2256,719.4328,715.89075,0.0077013101342008,-2.620929704457075,19.3299029886786,695.4000244140625,768.2000122070312,3,0.02076827313014467,0.03405945615005395,708.4000244140625,2021-02-22,2021-02-18
2021-02-22,708.4000244140625,719.4328,715.89075,710.99945,0.0074867427765363,-2.786808591035747,18.79700973351018,695.4000244140625,761.4000244140625,4,0.043346586160945506,0.07574963265228313,706.5,2021-02-23,2021-02-19
2021-02-23,706.5,715.89075,710.99945,709.7618,0.0072726279219758,-2.855207257611513,18.427512900608704,695.4000244140625,759.5,5,0.015165591889079963,0.09218834891937815,704.2000122070312,2021-02-24,2021-02-22
2021-02-24,704.2000122070312,701.509,702.1668,702.717,0.0070847933142526,-2.877938773235134,17.441860465116278,695.4000244140625,755.5,1,0.008393297899842403,0.08822763670312699,700.4000244140625,2021-02-25,2021-02-23
2021-02-25,700.4000244140625,702.1668,702.717,697.2414,0.0070042977379796,-2.960022470865753,10.27397546608995,695.4000244140625,750.0999755859375,2,0.026743684145325672,0.12122006171784441,715.5,2021-02-26,2021-02-24
2021-02-26,715.5,702.717,697.2414,703.8745,0.0087977456489189,-1.8621060042256552,29.316537680443503,695.4000244140625,744.7000122070312,3,-0.008171009534660136,0.08923776184952181,723.4000244140625,2021-03-01,2021-02-25
2021-03-01,723.4000244140625,697.2414,703.8745,705.41705,0.0089664620916529,-0.5373828375661929,40.33335367838542,695.4000244140625,744.7000122070312,4,-0.04103194619546087,0.0011002230058880643,722.4000244140625,2021-03-02,2021-02-26
2021-03-02,722.4000244140625,703.8745,705.41705,699.2438,0.0086779539600275,0.2933002354544149,40.199347674226445,695.4000244140625,744.4000244140625,5,0.006087210099527751,-0.007947017738226802,728.5,2021-03-03,2021-03-01
2021-03-03,728.5,737.78564,731.6548,739.60944,0.0086646238733282,1.2232181340947634,53.43917793001295,695.4000244140625,742.7000122070312,1,0.026824739620605623,0.010507498214493937,727.0999755859375,2021-03-04,2021-03-02
2021-03-04,727.0999755859375,731.6548,739.60944,753.3113,0.0083958512270113,1.6851662258805158,51.1423450172647,695.4000244140625,738.5,2,-0.018725640031191874,-0.0344106571161761,731.5999755859375,2021-03-05,2021-03-03
2021-03-05,731.5999755859375,739.60944,753.3113,750.84,0.0082703692316104,2.202268766377092,59.05096170658268,695.4000244140625,738.5,3,-0.03978912495984579,-0.06446316695449032,732.9000244140625,2021-03-08,2021-03-04
2021-03-08,732.9000244140625,753.3113,750.84,751.2786,0.0080084705014601,2.517600853050604,62.65712166155849,695.4000244140625,738.5,4,0.023769368152198076,-0.001831767381264405,736.0,2021-03-09,2021-03-05
2021-03-09,736.0,750.84,751.2786,750.04755,0.0078173540222307,2.799065898290185,65.40450252649936,695.4000244140625,738.5,5,0.004029062680954104,-0.003884032096423542,734.9000244140625,2021-03-10,2021-03-08
2021-03-10,734.9000244140625,732.3077,734.2074,734.66565,0.0075724831101079,2.770138165989889,70.63198628637294,695.4000244140625,738.5,1,-0.020682779387527755,-0.05010052288125251,723.9000244140625,2021-03-11,2021-03-09
2021-03-11,723.9000244140625,734.2074,734.66565,735.2565,0.0083456451899833,1.910068558497981,60.702899073552274,695.4000244140625,738.5,2,0.00558211193960872,-0.026727682229187005,712.7999877929688,2021-03-12,2021-03-10
2021-03-12,712.7999877929688,734.66565,735.2565,735.1632,0.009044708901546,0.5634040594859455,53.07259855339935,695.4000244140625,738.5,3,0.024680619799534884,0.03808574072280796,723.5999755859375,2021-03-15,2021-03-11
